# Constructed from biom file
#OTU ID	Bact89	Bact1z3z2R	Bact5z5z2	Bact3z5z2	Bact183	Bact3z1z2R	Bact1z2z2R	Bact3z4z2	Bact128	Bact3z5z2R	Bact3z3z2	Bact90	Bact197	Bact5z5z2R	Bact127	Bact175zFB	Bact5z1z2	Bact1z5z2	Bact101	Bact5z3z2	Bact3z4z2R	Bact198	Bact1z1z2	Bact180	Bact177	Bact192	Bact5z2z2R	Bact5z1z2R	Bact5z2z2	Bact181	Bact3z3z2R	Bact176	Bact86	Bact194	Bact3z2z2R	Bact5z3z2R	Bact5z4z2	Bact1z3z2	Bact105	Bact5z4z2R	Bact182	Bact196	Bact130	Bact87	Bact184	Bact102	Bact193	Bact103	Bact1z1z2R	Bact126	Bact195	Bact1z4z2	Bact3z1z2	Bact1z5z2R	Bact3z2z2	Bact1z4z2R	Bact190	Bact104	Bact88	Bact179	Bact191	Bact1z2z2	Bact178
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Diplorickettsiales;D_4__Diplorickettsiaceae;D_5__Aquicella	58.0	140.0	104.0	106.0	74.0	111.0	80.0	213.0	49.0	59.0	124.0	112.0	30.0	98.0	33.0	26.0	96.0	54.0	20.0	118.0	118.0	29.0	45.0	55.0	34.0	28.0	56.0	96.0	46.0	30.0	126.0	38.0	79.0	30.0	49.0	19.0	108.0	84.0	10.0	95.0	20.0	75.0	79.0	64.0	66.0	72.0	73.0	105.0	20.0	9.0	250.0	111.0	97.0	93.0	219.0	42.0	41.0	58.0	50.0	100.0	116.0	19.0	27.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Diplorickettsiales;D_4__Diplorickettsiaceae;D_5__uncultured	58.0	46.0	67.0	121.0	17.0	52.0	120.0	151.0	26.0	79.0	84.0	92.0	18.0	29.0	46.0	12.0	145.0	85.0	53.0	149.0	90.0	43.0	142.0	58.0	19.0	53.0	78.0	107.0	82.0	17.0	101.0	37.0	56.0	29.0	15.0	32.0	222.0	18.0	15.0	16.0	18.0	7.0	18.0	29.0	52.0	40.0	66.0	46.0	54.0	33.0	131.0	113.0	73.0	95.0	129.0	56.0	29.0	103.0	30.0	66.0	40.0	55.0	16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Diplorickettsiales;D_4__Diplorickettsiaceae;D_5__uncultured gamma proteobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	2.0	33.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Diplorickettsiales;D_4__Diplorickettsiaceae;__	2.0	6.0	6.0	8.0	0.0	3.0	8.0	44.0	4.0	18.0	13.0	3.0	2.0	0.0	5.0	3.0	9.0	4.0	6.0	4.0	21.0	7.0	5.0	2.0	8.0	3.0	7.0	22.0	4.0	2.0	8.0	6.0	0.0	0.0	5.0	6.0	16.0	5.0	0.0	4.0	5.0	0.0	5.0	0.0	4.0	5.0	20.0	3.0	0.0	0.0	0.0	5.0	3.0	11.0	53.0	2.0	0.0	12.0	6.0	5.0	2.0	0.0	2.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae;D_5__Buttiauxella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis;D_4__Unknown Family;D_5__Acidibacter	134.0	62.0	162.0	102.0	154.0	280.0	145.0	171.0	123.0	121.0	98.0	125.0	90.0	71.0	127.0	34.0	126.0	148.0	205.0	128.0	93.0	203.0	209.0	165.0	62.0	132.0	85.0	137.0	85.0	42.0	106.0	50.0	203.0	129.0	70.0	76.0	211.0	28.0	52.0	239.0	62.0	98.0	99.0	102.0	87.0	101.0	185.0	109.0	214.0	86.0	179.0	149.0	171.0	122.0	143.0	175.0	133.0	216.0	98.0	65.0	111.0	109.0	84.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis;D_4__Unknown Family;D_5__Candidatus Berkiella	10.0	26.0	5.0	15.0	5.0	8.0	28.0	33.0	9.0	16.0	9.0	10.0	0.0	9.0	6.0	2.0	2.0	4.0	8.0	32.0	24.0	0.0	5.0	0.0	6.0	4.0	22.0	2.0	19.0	8.0	6.0	9.0	7.0	9.0	0.0	8.0	15.0	4.0	4.0	10.0	5.0	1.0	7.0	3.0	3.0	10.0	7.0	13.0	0.0	0.0	9.0	5.0	3.0	2.0	6.0	4.0	5.0	16.0	5.0	3.0	2.0	4.0	6.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis;D_4__Unknown Family;D_5__Candidatus Endonucleariobacter	2.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	0.0	5.0	0.0	9.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	4.0	9.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	6.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis;D_4__Unknown Family;D_5__Candidatus Ovatusbacter	6.0	0.0	13.0	16.0	2.0	0.0	3.0	50.0	5.0	2.0	2.0	15.0	3.0	0.0	8.0	0.0	0.0	24.0	4.0	38.0	15.0	0.0	23.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0	6.0	6.0	0.0	0.0	11.0	7.0	7.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	12.0	0.0	7.0	10.0	0.0	0.0	32.0	14.0	13.0	32.0	8.0	0.0	16.0	5.0	0.0	4.0	20.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis;D_4__Unknown Family;D_5__uncultured bacterium	0.0	6.0	0.0	2.0	0.0	2.0	2.0	0.0	0.0	3.0	6.0	0.0	0.0	5.0	2.0	0.0	4.0	2.0	5.0	6.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0	3.0	0.0	0.0	4.0	0.0	3.0	0.0	3.0	4.0	0.0	6.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	13.0	2.0	13.0	15.0	6.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis;D_4__Unknown Family;__	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__JG36-TzT-191;D_4__uncultured bacterium;D_5__uncultured bacterium	0.0	9.0	7.0	6.0	14.0	7.0	35.0	5.0	2.0	6.0	4.0	7.0	25.0	27.0	4.0	6.0	0.0	14.0	1.0	5.0	2.0	28.0	2.0	14.0	2.0	5.0	1.0	2.0	3.0	13.0	3.0	6.0	8.0	0.0	2.0	2.0	3.0	4.0	0.0	6.0	10.0	24.0	0.0	3.0	27.0	4.0	20.0	0.0	5.0	3.0	13.0	7.0	4.0	13.0	4.0	17.0	10.0	0.0	6.0	14.0	12.0	0.0	3.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__JG36-TzT-191;D_4__uncultured gamma proteobacterium;D_5__uncultured gamma proteobacterium	8.0	0.0	4.0	23.0	0.0	32.0	15.0	9.0	2.0	40.0	12.0	6.0	0.0	3.0	4.0	95.0	1.0	8.0	18.0	55.0	1.0	0.0	2.0	4.0	3.0	2.0	5.0	5.0	6.0	0.0	0.0	0.0	31.0	0.0	3.0	32.0	15.0	3.0	8.0	0.0	5.0	0.0	11.0	11.0	0.0	21.0	0.0	13.0	12.0	1.0	0.0	25.0	14.0	17.0	7.0	18.0	5.0	15.0	8.0	5.0	0.0	0.0	1.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__JG36-TzT-191;D_4__uncultured proteobacterium;D_5__uncultured proteobacterium	3.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__JG36-TzT-191;__;__	10.0	15.0	11.0	15.0	40.0	5.0	44.0	6.0	17.0	7.0	22.0	2.0	49.0	16.0	2.0	3.0	17.0	7.0	21.0	2.0	6.0	42.0	7.0	57.0	18.0	28.0	17.0	14.0	18.0	50.0	8.0	17.0	11.0	7.0	5.0	4.0	11.0	3.0	9.0	79.0	23.0	39.0	12.0	16.0	44.0	1.0	20.0	8.0	11.0	17.0	48.0	9.0	7.0	6.0	18.0	8.0	11.0	12.0	14.0	15.0	25.0	9.0	9.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__KF-JG30-C25;D_4__uncultured soil bacterium;D_5__uncultured soil bacterium	2.0	2.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	2.0	7.0	0.0	0.0	5.0	0.0	7.0	0.0	4.0	0.0	0.0	4.0	0.0	3.0	6.0	2.0	2.0	0.0	0.0	4.0	6.0	0.0	6.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	6.0	5.0	2.0	0.0	5.0	7.0	9.0	22.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	2.0	0.0	0.0	4.0	5.0	0.0	2.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__KF-JG30-C25;__;__	0.0	0.0	0.0	2.0	10.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	2.0	0.0	2.0	4.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	2.0	1.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	11.0	3.0	0.0	0.0	5.0	0.0	3.0	0.0	2.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Legionellales;D_4__Legionellaceae;D_5__Legionella	0.0	0.0	0.0	9.0	0.0	0.0	0.0	32.0	0.0	0.0	42.0	3.0	0.0	0.0	0.0	0.0	6.0	14.0	0.0	4.0	6.0	2.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	5.0	0.0	0.0	0.0	4.0	37.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	8.0	0.0	42.0	13.0	2.0	2.0	8.0	0.0	6.0	0.0	0.0	2.0	0.0	6.0	4.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Legionellales;D_4__Legionellaceae;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	9.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Alkanindiges	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	5.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__uncultured	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Salinisphaerales;D_4__Solimonadaceae;D_5__Nevskia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Salinisphaerales;D_4__Solimonadaceae;__	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Steroidobacterales;D_4__Steroidobacteraceae;D_5__Steroidobacter	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Steroidobacterales;D_4__Steroidobacteraceae;D_5__uncultured	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__WD260;Ambiguous_taxa;Ambiguous_taxa	1.0	0.0	1.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	3.0	0.0	7.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	2.0	3.0	0.0	0.0	0.0	2.0	0.0	1.0	2.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	4.0	6.0	0.0	4.0	3.0	0.0	2.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	16.0	2.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__WD260;D_4__uncultured bacterium;D_5__uncultured bacterium	5.0	17.0	26.0	14.0	22.0	1.0	27.0	36.0	2.0	12.0	21.0	0.0	47.0	93.0	0.0	37.0	0.0	16.0	4.0	16.0	34.0	33.0	0.0	31.0	5.0	24.0	23.0	3.0	28.0	11.0	4.0	6.0	11.0	17.0	15.0	4.0	0.0	8.0	14.0	20.0	30.0	43.0	0.0	52.0	38.0	8.0	59.0	9.0	0.0	3.0	44.0	22.0	0.0	18.0	2.0	13.0	7.0	8.0	28.0	14.0	25.0	2.0	4.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__WD260;__;__	5.0	51.0	35.0	31.0	38.0	41.0	73.0	43.0	14.0	49.0	38.0	10.0	44.0	74.0	13.0	20.0	13.0	30.0	27.0	25.0	24.0	233.0	29.0	42.0	25.0	21.0	17.0	20.0	29.0	48.0	11.0	13.0	48.0	12.0	18.0	27.0	30.0	29.0	34.0	30.0	35.0	44.0	5.0	20.0	32.0	19.0	230.0	13.0	22.0	21.0	39.0	36.0	27.0	45.0	16.0	48.0	14.0	53.0	28.0	30.0	31.0	17.0	14.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Rhodanobacteraceae;D_5__Dyella	2.0	0.0	0.0	7.0	0.0	0.0	3.0	0.0	0.0	9.0	2.0	0.0	0.0	8.0	6.0	0.0	0.0	4.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	3.0	0.0	12.0	0.0	0.0	11.0	0.0	0.0	10.0	0.0	5.0	0.0	0.0	3.0	40.0	4.0	0.0	6.0	4.0	9.0	11.0	0.0	0.0	3.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Rhodanobacteraceae;D_5__Luteibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Rhodanobacteraceae;D_5__Rhodanobacter	11.0	30.0	5.0	17.0	64.0	30.0	57.0	11.0	20.0	27.0	62.0	25.0	80.0	76.0	11.0	2.0	14.0	28.0	33.0	19.0	5.0	81.0	8.0	44.0	32.0	38.0	19.0	14.0	17.0	82.0	20.0	36.0	24.0	8.0	18.0	13.0	2.0	18.0	0.0	40.0	62.0	122.0	27.0	13.0	36.0	8.0	87.0	32.0	12.0	15.0	86.0	26.0	8.0	36.0	5.0	42.0	6.0	3.0	16.0	22.0	43.0	21.0	14.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Rhodanobacteraceae;__	8.0	4.0	0.0	2.0	4.0	0.0	2.0	0.0	0.0	3.0	0.0	5.0	37.0	13.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	13.0	0.0	24.0	1.0	20.0	15.0	0.0	7.0	25.0	2.0	9.0	0.0	17.0	0.0	0.0	2.0	0.0	0.0	20.0	14.0	21.0	0.0	2.0	22.0	3.0	39.0	0.0	0.0	4.0	20.0	4.0	0.0	2.0	10.0	0.0	5.0	0.0	3.0	5.0	8.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Xanthomonadaceae;D_5__Stenotrophomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	1.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Xanthomonadaceae;D_5__uncultured	0.0	4.0	2.0	0.0	11.0	2.0	13.0	0.0	6.0	2.0	27.0	0.0	16.0	17.0	0.0	0.0	2.0	12.0	0.0	5.0	7.0	27.0	14.0	4.0	7.0	2.0	29.0	0.0	20.0	15.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	3.0	0.0	5.0	4.0	25.0	0.0	0.0	14.0	0.0	22.0	0.0	8.0	0.0	11.0	34.0	0.0	12.0	4.0	8.0	6.0	0.0	0.0	4.0	8.0	0.0	2.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Xanthomonadaceae;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__uncultured;D_4__uncultured bacterium;D_5__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__uncultured;D_4__uncultured gamma proteobacterium;D_5__uncultured gamma proteobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
